"Player","Rating","Rnk"
"Vidit,S",1.26860126186003,110
"Zvjaginsev,V",1.26709172754047,111
"Zoler,D",1.26665406563442,112
"Jobava,Ba",1.26376220430863,113
"Theodorou,Nikolas",1.26239534147909,114
"Safarli,E",1.26198741398357,115
"Malakhov,V",1.26164026944982,116
"Grandelius,N",1.26013117434427,117
"Najer,E",1.2577217448662,118
"Aravindh,Chithambaram VR.",1.25751477370629,119
"Gurevich,M",1.25537417113406,120
"Daneshvar,Bardiya",1.25440662472633,121
"Grischuk,A",1.25252098433288,122
"Naroditsky,D",1.24707032299116,123
"Gorshtein,Ido",1.24703816940524,124
"Noritsyn,N",1.24385749979446,125
"Moskalenko,A",1.24263674778908,126
"Echavarri Arraras,Jon",1.2422658678584,127
"Polevoy,David",1.23419135319686,128
"Vallejo Pons,F",1.23364155468534,129
"Le Tuan Minh",1.2303952937796,130
"Wojtaszek,R",1.22883034102943,131
"Svoboda,S",1.22815909643489,132
"Esipenko,Andrey",1.22419215434696,133
"Plaidit,Hugo",1.22377709244249,134
"Deac,Bogdan-Daniel",1.22185748894776,135
"Azarov,S",1.22079177999644,136
"Nesterov,Arseniy",1.22056234428356,137
"Grebnev,Aleksey",1.21835578024769,138
"Sari,Yasin",1.21814001362477,139
"Sasikiran,K",1.21169974442243,140
"Moen,OC",1.20541026299999,141
"Dominguez Perez,L",1.20399811906875,142
"Alfaro Garcia del Cerro,Juan L",1.20230758546394,143
"Martinez Alcantara,Jose Eduardo",1.20230758546394,144
"Mamedyarov,S",1.20156640693638,145
"Fernandez Guillen,E",1.19612219406129,146
"Ding Liren",1.1953118837939,147
"Ratkovic,Milov",1.19409717937002,148
"Gholami,A",1.19366337409906,149
"Xiu Deshun",1.19326836433164,150
"Sadhwani,Raunak",1.19306764865473,151
"Adams,Mi",1.19070823244478,152
"Hakobyan,Aram",1.19056087390138,153
"Malikentzos,S",1.19024312153454,154
"Puranik,A",1.18941359424596,155
"Pranav,Anand",1.18697898787759,156
"Bortnyk,Olexandr",1.18405804244762,157
"Palachev,P",1.18342270612013,158
"Nogerbek,Kazybek",1.18301499605791,159
"Franssen,Jeroen",1.18279557410936,160
"Kokje,Joris",1.18279557410936,161
"Rasulov,Vu",1.18100002810957,162
"Sjugirov,S",1.17733975039438,163
"Karjakin,Sergey",1.17700070716608,164
"Bu Xiangzhi",1.17677165765264,165
"Atabayev,Saparmyrat",1.17559358617465,166
"Quesada Perez,Ya",1.17440383771143,167
"Ozbek,Ahmet Turan",1.17342162628212,168
"Riazantsev,A",1.17296118639459,169
"Bruzon Batista,L",1.17246147320136,170
"Mastoras,Ilias I.",1.1717753241315,171
"Afanasiev,Nikita",1.17152231347992,172
"Markelova,L",1.16972289162787,173
"Gelfand,B",1.16954441009118,174
"Yankelevich,L",1.16879016671713,175
"Rodin,D",1.16837882643928,176
"Shomoev,A",1.16837882643928,177
"Kasimdzhanov,R",1.16698975821963,178
"Vetokhin,Savva",1.16551069154313,179
"Vokhidov,Shamsiddin",1.16269437302586,180
"Bluebaum,M",1.16167550053974,181
"Magold,Victor",1.16009005719916,182
"Tazbir,M",1.15795921220906,183
"Enkhbolor Nyamdavaa",1.1547022369227,184
"Zhou Jianchao",1.15250501449824,185
"Santos Latasa,J",1.15187283693641,186
"Lobanov,Sergei",1.1500539214335,187
"Korobov,A",1.14989828519858,188
"Terry,R",1.14837344223447,189
"Aditya,Mittal",1.14789807713773,190
"Jiang,Lucas",1.14771767947281,191
"Shankland,S",1.14474969721797,192
"Atabayew,S",1.14454444507837,193
"Predke,A",1.14343274278059,194
"Zhao Jun",1.14310643576645,195
"Skatchkov,Valery",1.14122866367192,196
"Nigmatov,Ortik",1.14018086677762,197
"Javornik,Nik",1.13825581506156,198
"Zupancic,U",1.13825581506156,199
"Yeletsky,Ivan",1.13607437888652,200
"Muradli,Mahammad",1.13581061096645,201
"Cvitan,O",1.1357150111756,202
"Grafl,F",1.1354014841627,203
"Martirosyan,Haik M.",1.13271734153113,204
"Anton Guijarro,D",1.13227963572627,205
"Teclaf,Pawel",1.13217062983537,206
"Robson,R",1.13145135128697,207
"Karthikeyan,M2",1.13087110328224,208
"Warmerdam,Max",1.13031057347375,209
"Kerigan,D",1.13031057347296,210
"Svidler,P",1.1298986012268,211
"Tabatabaei,M",1.12942485016363,212
"Svane,Frederik",1.12935744907296,213
"Makarian,Rudik",1.12865120528092,214
"Avila Pavas,Santiago",1.1262974999805,215
"Zhao Zong Yuan",1.12515927416936,216
"Radjabov,T",1.12451775767094,217
"Lyu,Taifeng (Matt)",1.12413990523448,218
"Jenni,F",1.12392382065311,219
"Harikrishna,P",1.11896717840045,220
"Materia,Marco",1.11870730768187,221
"Magkalakis,Stefanos",1.11870133341285,222
"Tahbaz,Arash",1.11812071444814,223
"Praveen,Jeeva",1.11555915251603,224
"Stopa,Ja",1.11555915251603,225
"Yakubboev,Nodirbek",1.11550045823614,226
"Ghosh,D",1.11447328360144,227
"Amar,Elham",1.11395422771645,228
"Rychkov,O",1.11256549853163,229
"Vocaturo,D",1.11036321820311,230
"Lesiege,A",1.10665867369898,231
"Fend,J",1.10533870599693,232
"Mendonca,Leon Luke",1.10333857696519,233
"Shimanov,A",1.10295666421528,234
"Vitiugov,N",1.10204281902781,235
"Liang,Awonder",1.099339907563,236
"Brodsky,M",1.09900652919809,237
"Moussard,J",1.09746688070567,238
"Suleymanli,Aydin",1.09697133426012,239
"Hegedus,Bernat",1.09694256658801,240
"Gokhale,Rishabh Chandrashekhar",1.09622342776379,241
"Ibrahimli,Murad",1.09500507697093,242
"Oganian,M",1.09462493200557,243
"Babazada,Khazar",1.09359785847199,244
"Narayanan,SL",1.09321212090401,245
"Triapishko,Alexandr",1.09284991310536,246
"Samant,Aditya S",1.09262171992189,247
"Budisavljevic,Luka",1.0917468821782,248
"Radhakrishnan,Sharath",1.09174688217819,249
"Bettalli,Francesco",1.09142295698352,250
"Kamsky,G",1.09036213293044,251
"Kuegel,T",1.08864403826947,252
"Hector,J",1.08850491295011,253
"Oparin,G",1.08623949821589,254
"Svane,R",1.08584807237513,255
"Gumularz,Szymon",1.08580543715697,256
"Kramnik,V",1.08452123673593,257
"Bocharov,D",1.08403748290929,258
"Orlov,And",1.08184554599024,259
"Vrolijk,Liam",1.08184554599024,260
"Subelj,Jan",1.08057423773607,261
"Li Chao2",1.07948089946141,262
"Mirzoev,A",1.07912569954188,263
"Samusenko,M",1.07822689636025,264
"Gledura,B",1.07663025451427,265
"Djurhuus,R",1.07641115539903,266
"Van Wely,L",1.07596028712827,267
"Utegaliyev,A",1.07591257871667,268
"Iturrizaga Bonelli,Eduardo",1.07495607139872,269
"Perez Tomas,Juan Manuel",1.07495607139872,270
"Kristoferitsch,Daniel",1.07495607139872,271
"Romero Castejon,Daniel",1.07444431303554,272
"Dziarkach,Aliaksandr",1.07363546172864,273
"Tsaruk,Maksim",1.07363546172864,274
"Bharath,Subramaniyam H",1.07292523850385,275
"Matviishen,Viktor",1.07091014339273,276
"Popov,Konstantin",1.06936623292857,277
"Noe,C",1.06870981741704,278
"Visakh,N R",1.06846707089327,279
"Iskandarov,M",1.06772979108327,280
"Krishnan,V",1.06772358225102,281
"Bjerre,Jonas Buhl",1.06645283449175,282
"Papadopoulos,Panay",1.06495542742335,283
"Degraeve,JM",1.06367967996222,284
"Ganguly,S",1.0624988622382,285
"Bok,B",1.06224853442795,286
"Rastbod,Ali",1.06173319426178,287
"Jumabayev,R",1.05867882890254,288
"Nguyen Ngoc Truong Son",1.05853910790383,289
"Safarov,Deniel",1.05822894757711,290
"Tomashevsky,E",1.05789944345705,291
"Maghalashvili,Da",1.05771024112446,292
"Siva,Mahadevan",1.05561644765992,293
"Rabatin,J",1.05505435477481,294
"Eljanov,P",1.05467474045903,295
"Kring,Stephan",1.05447074222776,296
"Meier,Geo",1.05440823149779,297
"Xu,Xiangyu",1.05404130689055,298
"Neiksans,A",1.05331736748718,299
"Finek,Vaclav",1.05303383107844,300
"Medvegy,Z",1.05218357230351,301
"Zabotin,A",1.05160648292003,302
"Kevlishvili,Robby",1.051398829793,303
"Banikas,H",1.05044370197009,304
"Kozak,Adam",1.04911705890067,305
"Parkhov,Yair",1.04678574760906,306
"Jubin,Jimmy",1.04666598414836,307
"Oro,Faustino",1.04569111137637,308
"Raja,Rithvik R",1.04482989559343,309
"Rostovtsev,Dmitry",1.04454015650249,310
"Braun,Geo",1.04321528358432,311
"Alexakis,Dimitris",1.04151276164443,312
"Garriga Cazorla,Pere",1.04150551922168,313
"Yusupkhodzhaev,Vladimir",1.04099818907078,314
"Zakhartsov,Vl",1.04099818907078,315
"Brkic,A",1.04009992040072,316
"Rathanvel,V",1.03742147511845,317
"Zhigalko,S",1.03724021177844,318
"Quesada Perez,Luis Ernesto",1.03616638773593,319
"Gholami Orimi,Mahdi",1.03549988393193,320
"Kostolansky,Sebastian Lukas",1.03515231474326,321
"Samadov,Read",1.0336546467315,322
"Petrov,N",1.03352687209406,323
"Zito,Enrica",1.03117672750568,324
"Mamedov,Rau",1.03105796703899,325
"Supi,L",1.03086585035173,326
"Ivanchuk,V",1.03086167783678,327
"Travadon,Loic",1.03007953404887,328
"Yilmaz,M",1.02974906026225,329
"Kelires,Andreas",1.02922266005452,330
"Bosiocic,Mari",1.02810957810104,331
"Petrosyan,M",1.02754899974172,332
"Quparadze,G",1.027136365461,333
"Mitrabha,G",1.02631782410405,334
"Piliposyan,Robert",1.02370373282941,335
"Kilic,Eray",1.02312450027667,336
"Drygalov,Sergey",1.02049655795906,337
"Samunenkov,Ihor",1.02044763944237,338
"Xiao,Tong(QD)",1.01962500716369,339
"Sebenik,M",1.01923311596463,340
"Saric,Iv",1.01911705650142,341
"Wang,Justin",1.01891207355167,342
"Gauri,S",1.0188978955597,343
"Aitbayev,A",1.01822795621575,344
"Zhao,Erick",1.0178696974596,345
"Neelash,Saha",1.01749123013348,346
"Rakesh,Ku2",1.01749123013348,347
"Zarubitski,Viachaslau",1.01582067117021,348
"Kollars,Dmitrij",1.01467014701104,349
"Fodor,T jr",1.01315040464842,350
"Ravi,TeS",1.013094141726,351
"Sethuraman,S",1.013094141726,352
"Dai,Changren",1.01217860174053,353
"Onischuk,V",1.01209413102504,354
"Tang,Andrew",1.01180905272772,355
"Cheparinov,I",1.00957273502049,356
"Popov,Iv RUS",1.00943104097886,357
"Madaminov,Mukhiddin",1.00876872206107,358
"Christiansen,Johan-Sebastian",1.00843213924012,359
"Stribuk,Artiom",1.00841948912254,360
"Hong,Andrew",1.00787457106623,361
"Narayanan,Samrug",1.00537594201993,362
"Stoyanov,Viktor",1.00423185785103,363
"Pichot,A",1.00363003126508,364
"Dzhumagaliev,Y",1.00335612222985,365
"Sanal,V",1.00269406854523,366
"Iniyan,Pa",1.00257872818233,367
"Khubukshanov,Erdem",1.0025296645425,368
"Berkes,F",1.00198188519402,369
"Ruiz Abad,J",1.00151701934126,370
"Xylogiannopoulos,A",0.999841015864958,371
"Morchiashvili,B",0.999646357051622,372
"Celik,Hasan Huseyin",0.999479058420186,373
"Jankovic,A",0.997423413595711,374
"Panarin,M",0.997273493841956,375
"Iacob,Ivan-Alexandru",0.996968223896171,376
"Concio,Michael Jr.",0.996538320254037,377
"Wang,Justin Zhide",0.996092945323643,378
"Kuzubov,Y",0.995901596729475,379
"Stearman,Josiah",0.99542759289047,380
"Mahdavi,Reza",0.99500525838623,381
"Nikolaidis,I",0.994539250720795,382
"Kong,Xiangrui",0.992621373968296,383
"Durarbayli,Vasif",0.992199442819861,384
"Baltaci,Ismail Tarik",0.991969734856026,385
"Komliakov,V",0.991969734856026,386
"Popov,Maksim",0.991047359770853,387
"Makhnev,Denis",0.990768778156861,388
"Kovalev,Vl",0.990652517028061,389
"Cardoso Cardoso,Jose Gabriel",0.989549994932561,390
"Schoppen,Casper",0.988799071374074,391
"Norwood,D",0.988583075673789,392
"Durak,Can",0.987570679264115,393
"Timofeev,Arty",0.987559100199779,394
"Paravyan,D",0.986682108092374,395
"Cukrowski,F",0.98632143316246,396
"Van Foreest,Lucas",0.986188831779283,397
"Shapiro,Dav",0.985569177942025,398
"Bernadskiy,V",0.985114464840664,399
"Shirov,A",0.984735805048555,400
"Fruchard,Cyrille",0.983146695384115,401
"Iljiushenok,I",0.981435984437073,402
"Kravtsiv,M",0.981435811168408,403
"Meshkovs,Nikita",0.981269750640685,404
"Gagunashvili,M",0.980252228794631,405
"Rohith,Krishna S",0.978678334284841,406
"Gharibyan,Mamikon",0.978340202807921,407
"Stoyanov,Tsvetan",0.978010724994056,408
"Ghazarian,Kirk",0.977782745745184,409
"Galchenko,Matvey",0.977654361067759,410
"Kozul,Z",0.977135873181202,411
"Pham Tran Gia Phuc",0.977068824626888,412
"Banh Gia Huy",0.976270783205034,413
"Kazakouski,Valery",0.975162481834791,414
"Moiseenko,A1",0.974838379194651,415
"Jalovec,Igor",0.973166636521239,416
"Donchenko,Alexa",0.972388387910398,417
"Mayank,Chakraborty",0.972003529085444,418
"Klapwijk,Bram",0.971423925347108,419
"Zhao,Chenxi",0.971419833645393,420
"Stremavicius,T",0.971208723871868,421
"Shetty,Anshul",0.970637506507977,422
"Mustafayev,Farid",0.969859287244538,423
"Manolache,M",0.969585704292897,424
"Pavlidis,Ant",0.969120173319476,425
"Skembris,S",0.96812094922779,426
"Feher,Ad",0.968018711878496,427
"Urazayev,Arystanbek",0.96763562297401,428
"Shyam,SM",0.966937771202851,429
"Macias Pino,Diego",0.966779276151786,430
"Nur-Mukhametova,Alisa",0.966369646788776,431
"Wen Yang",0.966242479539623,432
"Fier,A",0.965892595474253,433
"Solodovnichenko,Y",0.965844817588567,434
"Munkhdalai,Amilal",0.962697791528713,435
"Lysyj,I",0.962083044006932,436
"Soltanici,R",0.962073312894418,437
"Jacobson,Brandon",0.961864122956578,438
"Lu Shanglei",0.961727083318058,439
"Almeida Quintana,O",0.960916620354256,440
"Topalov,V",0.960317504224798,441
"Baron,Ta",0.960229333065045,442
"Chigaev,M",0.959976426918076,443
"Vivekananthan,Anish",0.956965990076741,444
"Bachmann,Ax",0.956574399063369,445
"Donker,Roel",0.955715482885198,446
"Asis Gargatagli,H",0.955223627391213,447
"Balog,I1",0.955138009061205,448
"Garcia,Jan",0.95499257316662,449
"Tin,Jingyao",0.954017378024886,450
"Grigoriants,S RUS",0.953550670346523,451
"Abrahamyan,T",0.952989046651226,452
"Hovhannisyan,R",0.952802838098401,453
"Nguyen Minh",0.952355037503218,454
"Akobian,V",0.952290295236666,455
"Henriquez Villagra,C",0.952163158013442,456
"Kezin,R",0.951753777780094,457
"Sukiasyan,Vahe A.",0.951517962232033,458
"Grachev,Alexey",0.951473578573236,459
"Kaufman,R",0.948347503563408,460
"Bazakutsa,Svyatoslav",0.945983103896496,461
"Spizharny,Mikhail",0.945770581998017,462
"Navara,D",0.944873758783383,463
"Wang Yue",0.942573508800112,464
"Hayrapetyan,A",0.942512796838676,465
"Gavrilescu,David",0.942407899037139,466
"Sargissian,G",0.942230889802484,467
"Khlebovich,A",0.941444142847133,468
"Kienitz,A",0.94031226642049,469
"Magold,Filip",0.939819293167419,470
"Koelle,Tobias",0.93948366789254,471
"Bronstein,Or",0.938969215390421,472
"Rajlich,I",0.938484044381417,473
"Ter Sahakyan,S",0.938143387876617,474
"Alvarez Calzadilla,Jose Avelino",0.937854086669467,475
"Dudin,Gleb",0.937737701496852,476
"Uskov,Artem",0.937529924910607,477
"Nguyen Duc Hoa",0.936492557022785,478
"Solak,D",0.936299470830512,479
"Raczek,Krzysztof",0.935812993749859,480
"Kovalenko,I",0.935359017734388,481
"Piorun,K",0.93532990461644,482
"Howell,D",0.933457627780245,483
"Luk,Danbe",0.933325260935064,484
"Xie,G",0.932636352399547,485
"Kryakvin,D",0.93245747504071,486
"Putnam,Liam",0.932034012614553,487
"Kaplan,Avi Harrison",0.931151804577895,488
"Romanov,E",0.931007336575336,489
"Adla,D",0.930767073300492,490
"Forcen Esteban,D",0.930767073300492,491
"Koniahli,Malek",0.930571934731403,492
"Goutham Krishna H",0.929719617774463,493
"Kosakowski,Jakub",0.929650326509331,494
"Arnav,Maheshwari",0.929093796736325,495
"Bai,Jinshi",0.928209771193268,496
"Lebedev,Artem S.",0.927194113398029,497
"Wan Yunguo",0.925834755034152,498
"Narayanan,Sri",0.925696754906046,499
"Habans Aguerrea,Javier",0.925695659049102,500
"Plat,V",0.924648577126761,501
"Sychev,K",0.924022526743331,502
"Libiszewski,F",0.923636329401619,503
"Pecurica,M",0.922832400383535,504
"Bersamina,Paulo",0.922084574038363,505
"Nagy,Ga1",0.922046271163447,506
"Zouaghi,Amir",0.920686943408285,507
"Rahul,Srivatshav P",0.920552624954594,508
"Ben Ari,Yannay",0.920385226140939,509
"Mroziak,M",0.92037747273841,510
"Guarin Fonseca,Nobel Alfredo",0.919741357182851,511
"Dardha,Daniel",0.919319444297848,512
"Ma Qun",0.919097221217387,513
"Lavrinenkov,Vadim",0.918892711633961,514
"Savchenko,B",0.918187119781332,515
"Gritsayeva,O",0.917473658315356,516
"Shogdzhiev,Roman",0.917258301935598,517
"Meetansh Dixit",0.916564099521877,518
"Pantsulaia,L",0.916564099521877,519
"Zverev,Lev",0.915621012597368,520
"Adhiban,Baskaran",0.914196117065377,521
"Munoz Pantoja,M",0.913397674925674,522
"Galperin,Platon",0.913324377592749,523
"Terler,Bohdan",0.912259177383367,524
"Mikaelyan,A",0.911334263090046,525
"Poltorak,Sebastian",0.91125851210258,526
"Movsesian,S",0.911203872259546,527
"Marjanovic,Dej",0.910222688838423,528
"Sankalp,Gupta",0.910190273636078,529
"Aronyak,Ghosh",0.910132859813032,530
"Fedorchuk,S",0.909844773379565,531
"Ivanisevic,I",0.90896359279974,532
"McShane,L",0.908953059972962,533
"Burke,John M",0.908422040994328,534
"Ahmad,Khagan",0.908242211621036,535
"Melnikov,Fedor",0.907662588162487,536
"Jiang,Haochen",0.907657367214293,537
"Ghasi,A",0.90751783395561,538
"Begmuratov,Khumoyun",0.90714393227789,539
"Santiago,Y",0.906976002137634,540
"Kunin,V",0.906391477763983,541
"Sitnikov,A",0.90598853471927,542
"Kokarev,Dm",0.905876287265591,543
"Akopian,Vl",0.905642249411812,544
"Bora,Safal",0.904845891885772,545
"Miron,L",0.90426629861283,546
"Alonso Rosell,A",0.90412536529323,547
"Pajkovic,V",0.90381370115492,548
"Tari,A",0.903716086218336,549
"Haznedaroglu,K",0.903624484766291,550
"Sokolovsky,Yahli",0.901474862600416,551
"Trepat Herranz,J",0.901474862600416,552
"Albornoz Cabrera,Carlos Daniel",0.899420770264687,553
"Tiviakov,S",0.89916663294539,554
"Alekseenko,K",0.899022730220949,555
"Erdos,V",0.897147424622815,556
"Li,Di",0.896859853690113,557
"Demchenko,A",0.896838823888282,558
"Papaioannou,I",0.896473422983718,559
"Nie,Xinyang",0.896286184684869,560
"Poetsch,H",0.895526278763858,561
"Laurent-Paoli,Pierre",0.894822649988752,562
"Vu Dinh,Adrien",0.894453844993021,563
"Sakaev,K",0.894416522598421,564
"Aguero Jimenez,L",0.894194914466892,565
"Xu,Yi",0.893712922145352,566
"Rustamov,Rustam",0.893169368954694,567
"Zanan,E",0.893129226638759,568
"Rajesh,VA",0.892415898874438,569
"Nikitenko,M",0.892217247475613,570
"Bacrot,E",0.89204039562063,571
"Alekseev,Evgeny",0.891813691189714,572
"Ilamparthi,A R",0.891240956459809,573
"Sowinski,Pawel",0.891025060510536,574
"Griffith,Kyron",0.89011459276441,575
"Warakomski,T",0.889007284269448,576
"Sumets,A",0.888808004164602,577
"Brattgjerd,Isak Vinh",0.887762823371356,578
"Edouard,R",0.887153192751803,579
"Georgiev,Ki",0.887099857850435,580
"Livaic,Leon",0.886759822613305,581
"Corrales Jimenez,F",0.886077232126022,582
"Maksimovic,Bojan",0.88593225348195,583
"Gazik,Viktor",0.88587369018517,584
"Agdestein,S",0.885764736746322,585
"Petkov,Momchil",0.883758609989816,586
"Lupulescu,C",0.883595974677456,587
"Ovsejevitsch,S",0.882617255738382,588
"Duran Vega,S",0.882467447200588,589
"Mendes Aaron Reeve",0.882163056938755,590
"Villanueva,Mar",0.882078398004364,591
"Tarhan,Adar",0.881793762445269,592
"Rakhmanov,Ale",0.881680685387606,593
"Turov,M",0.88093766895898,594
"Hagner,Bennet",0.880752931638464,595
"Nagare Kaivalya Sandip",0.879985087972661,596
"Hansen,Eric",0.879478003286681,597
"Chen,Zimu(JS)",0.879223587631511,598
"Vitak,Jiri",0.879110547045841,599
"Stegaroiu,Marcel-Florian",0.878500357981495,600
"Sapenov,Daniyal",0.878236919991547,601
"Huang,Renjie",0.878067395591338,602
"Chasin,Nico",0.877239535874906,603
"Deepan,C",0.877131932409186,604
"Maurizzi,MarcAndria",0.876353759532136,605
"Damjanovic,Vuk",0.874742570876874,606
"Goganov,A",0.874597630443609,607
"Nguyen Van Huy",0.874291729072217,608
"Pereira,Rub",0.87413088985422,609
"Admiraal,M",0.874116012431722,610
"Moksh,Amit Doshi",0.873351139892655,611
"Miletic,Vuk",0.873177440553668,612
"Liodakis,K",0.873041293546995,613
"Vakhidov,J",0.871601126992536,614
"Lodici,Lorenzo",0.871334575963956,615
"Karthik,V4",0.869167772917742,616
"Seel,C",0.86771746295185,617
"Kuipers,S",0.867717462951846,618
"Demidov,M",0.867584684006148,619
"Steinberg,N",0.867025363589467,620
"Bus,Konrad",0.866983112967218,621
"Belkhodja,S",0.866901524180054,622
"Kamphuis,Jasper",0.866345525522718,623
"Volokitin,And",0.865676327208441,624
"Khodashenas,M",0.865533324503686,625
"Rybka,Simon",0.864944032446004,626
"Shubin,Kirill",0.864900714968859,627
"Manafov,Vugar",0.864587235898021,628
"Maurizzi,Marc'Andria",0.863898667831271,629
"Sivuk,V",0.863674859030034,630
"Umarov,Mukhammadrizo",0.862092694076491,631
"Antoniewski,R",0.862012039255082,632
"Dotzer,Lukas",0.861607710594647,633
"Agmanov,Zhandos",0.859986041583403,634
"Samsonkin,A",0.858552394646282,635
"Grover,S",0.857279638188701,636
"Chumaevskiy,Arseniy",0.856668143023656,637
"Rakhmatullaev,Almas",0.855995258441632,638
"Harikrishnan,A",0.855558405656715,639
"Vogel,Roven",0.855218694633473,640
"Ponomariov,R",0.855026088394538,641
"Maroroa Jones,Gawain C B",0.854675059529362,642
"Gines Esteo,Pedro Antonio",0.854494287511764,643
"Stevic,H",0.854462070081962,644
"Nurdinov,Iliya",0.854277780962118,645
"Yuffa,D",0.853176993586406,646
"Baskakov,Egor",0.852911804230492,647
"Arfan,Aditya Bagus",0.851511546114154,648
"Wong,Yinn Long",0.851228883687436,649
"Klimkowski,Jan",0.851124280644254,650
"Otero Acosta,D",0.850643849463052,651
"Vohla,Mihkel",0.850522873893783,652
"Itgelt,Khuyagtsogt",0.850456963767035,653
"Kadric,D",0.850300470404235,654
"Plyasunov,Daniil",0.850135235908692,655
"Divya,Deshmukh",0.849765394966282,656
"Tsvetkov,Andrey",0.84963867725269,657
"Truskavetsky,A",0.849638677252689,658
"Remizov,Yaroslav",0.849638677252688,659
"Gloeckler,Christian",0.849587401560404,660
"Atanasov,Anthony",0.849450358521254,661
"Sonis,Francesco",0.849240144692052,662
"Abdisalimov,Abdimalik",0.848967085464105,663
"Vakhlamov,I",0.848661259919028,664
