"Player","Rating","Rnk"
"Sevian,Samuel",1.51832594720911,57
"Boyer Censore,Giuseppe Enmanuel",1.51721660067885,58
"Andreikin,D",1.5162459297145,59
"Giri,A",1.50559440604231,60
"Sindarov,Javokhir",1.50112205422114,61
"Movahed,Sina",1.50092168240205,62
"Svidler,P",1.49540424808886,63
"Baselmans,Luuk",1.48935168353143,64
"Warmerdam,Max",1.48935168353118,65
"Visser,HJ",1.48935168353118,66
"Iljiushenok,I",1.48779848200572,67
"Nigmatov,Ortik",1.48620773939791,68
"Galaktionov,Artem",1.4838752511415,69
"Obidov,Biloliddin",1.48371287180993,70
"Tahbaz,Arash",1.47716540202651,71
"Nepomniachtchi,I",1.47513773505882,72
"Xiong,Jeffery",1.46171004783571,73
"Salem,AR",1.45751409582687,74
"Pranesh,M",1.45516092262555,75
"Lazavik,Denis",1.45464551536842,76
"Garayev,Kanan",1.44240341308203,77
"Ghimpu,Samuel-Timotei",1.44240341308193,78
"Praggnanandhaa,R",1.44027771020755,79
"Ashraf,Artin",1.43839689475337,80
"Protasov,Nikolay",1.43677914136082,81
"Jiang,Benjamin Wise",1.43477278673928,82
"Bu Xiangzhi",1.4342953269056,83
"Raczek,Krzysztof",1.43344218956009,84
"Matviishen,Viktor",1.43208128523649,85
"Murzin,Volodar",1.42577732187623,86
"Safarli,E",1.42406993156461,87
"Pranav,V",1.42358979210219,88
"Anand,V",1.41996380066227,89
"Sarana,A",1.41800355337894,90
"Kienitz,A",1.41698059899093,91
"Rasulov,Vu",1.41299912266775,92
"Deac,Bogdan-Daniel",1.4103104351624,93
"Amar,Elham",1.40909707473781,94
"Nihal,Sarin",1.40593497627294,95
"Atabayev,Saparmyrat",1.40582636499258,96
"Erdogmus,Yagiz Kaan",1.39804734288579,97
"Xie,G",1.39691424936192,98
"Kazhgaleyev,M",1.39657759832448,99
"Mu Ke",1.39513827805276,100
"Gavrilescu,David",1.39166717572616,101
"Le,Quang Liem",1.38489332440175,102
"Vasilkov,Nikolay",1.38387525114147,103
"Tsaruk,Maksim",1.38304906547364,104
"Keymer,Vincent",1.38225248486041,105
"Makarian,Rudik",1.36851892045647,106
"So,W",1.36641063640279,107
"Alvarez Albiol,Victor",1.36278303783936,108
"Vanapalli,Vishnu",1.3604961429295,109
"Muradli,Mahammad",1.35706856841354,110
"Mamedyarov,S",1.35696981745791,111
"Nguyen,Quoc Hy",1.34916031717354,112
"Stribuk,Artiom",1.34450468365512,113
"Zhigalko,S",1.3420175759279,114
"Tillyaev,U",1.34037307598814,115
"Nogerbek,Kazybek",1.33770662859591,116
"Caruana,F",1.33681538072496,117
"Maghsoodloo,Parham",1.33350367731566,118
"Klukin,Kirill",1.32781244948985,119
"Rastbod,Ali",1.32415514290495,120
"Hardaway,Brewington",1.32103561619573,121
"Bok,B",1.31492981109342,122
"Xue,Haowen",1.3145950660577,123
"Vidit,S",1.31257205549514,124
"Vachier Lagrave,M",1.31085292378354,125
"Abdilkhair,Abilmansur",1.30706443992116,126
"Bauer,Ch",1.30625600624061,127
"Schmid,Pab",1.30625600623995,128
"Rapport,R",1.30526869246215,129
"Bakalchuk,Johnatan",1.30481759852392,130
"Chirilov,James A",1.30480597257824,131
"Materia,Marco",1.30447774291925,132
"Daneshvar,Bardiya",1.30343794002743,133
"Tsydypov,Z",1.3016732394365,134
"Aitbayev,A",1.30141944785885,135
"Van Foreest,Jorden",1.29999941410372,136
"Pichot,A",1.29558866898414,137
"Dautov,R",1.29339383177176,138
"Berkes,F",1.28946972854059,139
"Moranda,W",1.28911287771246,140
"Petkov,Momchil",1.28664255848919,141
"Gurel,Ediz",1.28572776106066,142
"Khruschiov,A",1.28387525114151,143
"Usov,Aleksandr E.",1.28248631395027,144
"Esipenko,Andrey",1.28170691624138,145
"Gelfand,B",1.27528886555532,146
"Gupta,Ab",1.27450908320961,147
"Theodorou,Nikolas",1.26821249830611,148
"Gumularz,Szymon",1.26807313691036,149
"Dominguez Perez,L",1.26719557223444,150
"Tazbir,M",1.26653164815029,151
"Terry,R",1.26564497036578,152
"Yu Yangyi",1.26053052311026,153
"Zhou Jianchao",1.25710539452585,154
"Markus,Rob",1.2526159843592,155
"Alonso Rosell,A",1.25194387587571,156
"Moskalenko,A",1.24968749944384,157
"Li Chao2",1.24911153345617,158
"Popov,Konstantin",1.24857613084584,159
"Galchenko,Matvey",1.24776964725997,160
"Drygalov,Sergey",1.24622112006161,161
"Banh Gia Huy",1.24591450285733,162
"Grischuk,A",1.24590220524775,163
"Bilych,Oleksii",1.24516799317269,164
"Svane,R",1.24353102277671,165
"Bortnyk,Olexandr",1.24325170225686,166
"Sjugirov,S",1.24110723326827,167
"Kostolansky,Sebastian Lukas",1.23422102871212,168
"Mitrabha,G",1.23199243573879,169
"Wang Hao",1.23004387368683,170
"Mishra,Abhimanyu",1.22925382658117,171
"Klapwijk,Bram",1.22191469628234,172
"Hong,Andrew",1.22073490011102,173
"Elmirzaev,Khondamir",1.21878971239584,174
"Ivanisevic,I",1.21809290390828,175
"Bluebaum,M",1.21494229252542,176
"Nguyen Ngoc Truong Son",1.20861028704044,177
"Sychev,K",1.20835811642819,178
"Naroditsky,D",1.20521773576884,179
"Wang Yue",1.20340883702528,180
"Bellahcene,B",1.20179077958759,181
"Buscara,S",1.20179077958751,182
"Svane,Frederik",1.19135448443239,183
"Drozdowski,K",1.18891189237476,184
"Pauly,C",1.18811710019826,185
"Atalik,S",1.18767423648222,186
"Suleymanli,Aydin",1.18758293882443,187
"Mostbauer,Maximilian",1.18728832987428,188
"Yakubboev,Nodirbek",1.18265440028105,189
"Gukesh,D",1.18226888869194,190
"Duda,J",1.18180147352298,191
"Kramnik,V",1.17633605229746,192
"Stoyanov,Viktor",1.17632831112204,193
"Begmuratov,Khumoyun",1.17617447159825,194
"Cheparinov,I",1.17465138640196,195
"Urazayev,Arystanbek",1.17124552328069,196
"Vitiugov,N",1.17105345194877,197
"Belkhodja,S",1.16550418955247,198
"Lu Shanglei",1.16453904433019,199
"Ochoa de la Rosa,M",1.16450973222093,200
"Akopian,Vl",1.1632659037455,201
"Hayrapetyan,A",1.16264539653711,202
"Pakleza,Z",1.1625549091833,203
"Le Tuan Minh",1.16147294868444,204
"Gholami Orimi,Mahdi",1.16069009189461,205
"Demchenko,A",1.16053616574619,206
"Samadov,Read",1.15892955123768,207
"Yilmaz,M",1.15655043295874,208
"Kozak,Adam",1.1559502215377,209
"De Jong,Lode",1.15592230643647,210
"Sapenov,Daniyal",1.1554411945169,211
"Johnson,Joshua",1.15327989727388,212
"Lima,Da",1.15327989727377,213
"Anton Guijarro,D",1.15324595765422,214
"Visakh,N R",1.15254665648263,215
"Korobov,A",1.15165106454432,216
"Li,Di",1.14802012152031,217
"Madaminov,Mukhiddin",1.14207637543587,218
"Haussernot,C",1.14057938754403,219
"Urkedal,F",1.1400265454884,220
"Panarin,M",1.13679112263251,221
"Villanueva,Mar",1.13615026842456,222
"Uskov,Artem",1.13606289809855,223
"Martirosyan,Haik M.",1.13563597821313,224
"Vakhidov,J",1.13527029435099,225
"Sadykov,Ra",1.13525074453541,226
"Fus,Jakub",1.13501005435244,227
"Durarbayli,Vasif",1.13183125153587,228
"Narayanan,SL",1.13174844764648,229
"Vrolijk,Liam",1.13119637405983,230
"Schoppen,Casper",1.13119637405981,231
"De Boer,Eelke",1.1311963740598,232
"Kueppers,Timo",1.13042213473713,233
"Kosakowski,Jakub",1.12959714393577,234
"Artemiev,V",1.12831007495993,235
"Ding Liren",1.12746291098878,236
"Bjerre,Jonas Buhl",1.12704458997029,237
"Tin,Jingyao",1.12591991683702,238
"Kevlishvili,Robby",1.12414518079429,239
"Fedorchuk,S",1.12391345869128,240
"Navara,D",1.12216305242643,241
"Grandelius,N",1.12160882319517,242
"Oro,Faustino",1.12153937119826,243
"Harikrishna,P",1.12151837925915,244
"Martinez Alcantara,Jose Eduardo",1.12132441304618,245
"Plaidit,Hugo",1.12020466797961,246
"Xu,Xiangyu",1.11904377486591,247
"Olsen,Filip Boe",1.1169444134356,248
"Donker,Roel",1.11573057284799,249
"Hovhannisyan,R",1.11443010898317,250
"Vera Siguenas,D",1.11441093073002,251
"Karthikeyan,M2",1.11337949445133,252
"Chatalbashev,B",1.1100905788751,253
"Tang,Andrew",1.10745352070555,254
"Akobian,V",1.10548303203336,255
"Adams,Mi",1.10470506812369,256
"Sargsyan,Shant",1.1045586936421,257
"Dotzer,Lukas",1.10067808304052,258
"Valdes Escobar,A",1.0998659349225,259
"Moussard,J",1.09844547590519,260
"Bortnyk,Mykola",1.0979707744276,261
"Gadzhiev,Ruslan",1.09785415419671,262
"Gorshtein,Ido",1.09616694969,263
"Indjic,A",1.09588988468695,264
"Grebnev,Aleksey",1.09287381707755,265
"Galperin,Platon",1.09277113294871,266
"Liu,Ethan",1.09011442970575,267
"Li,Baize",1.08881994094709,268
"Rej,T",1.08881994094692,269
"Bayasgalan,Khishigbaatar",1.08881994094686,270
"Onischuk,V",1.08848621471698,271
"Alexiadis,Hristos",1.08848400296483,272
"Paravyan,D",1.08803831061535,273
"Ghosh,D",1.08751979238459,274
"Piorun,K",1.08700320816009,275
"Plyasunov,Daniil",1.08685420929445,276
"Komliakov,V",1.08471124043507,277
"Cherniaev,A1",1.08387525114149,278
"Hakobyan,Aram",1.08385953430565,279
"Davtyan,Artur",1.08359600591242,280
"Zverev,Lev",1.08296393080927,281
"Norwood,D",1.08002517087983,282
"Heimann,Al",1.07804277247289,283
"Liu,Zachary Hankun",1.07570045729644,284
"Sorokin,Aleksey",1.07133787411793,285
"Alekseenko,K",1.06649787255827,286
"Kapnisis,S",1.06536726644026,287
"Grigorjev,Iljya",1.05939221355579,288
"Zou,Chen",1.05886451922838,289
"Kulon,K",1.0570186135593,290
"Cordova,E",1.0548153534342,291
"Ayush,Sharma",1.054655808125,292
"Warakomski,T",1.05266107307828,293
"Vanczak,Tamas",1.05192720479685,294
"Kovalenko,I",1.05177357258586,295
"Sivakumar,Shaaketh",1.04959505836414,296
"Holt,C",1.04918621475957,297
"Bronstein,Or",1.04917026014919,298
"Shankland,S",1.04853663176464,299
"Aravindh,Chithambaram VR.",1.04827205272112,300
"Diaz Rosas,J",1.04752467564005,301
"Droin,Augustin",1.04750439389163,302
"Celik,Hasan Huseyin",1.04680097328864,303
"Solak,D",1.04488091096903,304
"Moksh,Amit Doshi",1.04472234366855,305
"Kravtsiv,M",1.04316572940909,306
"Torres Valiente,Brayan",1.04226346199462,307
"Gledura,B",1.04225980550663,308
"Finek,Vaclav",1.04137368424675,309
"Iniyan,Pa",1.04081245878661,310
"Zambo,Z",1.04076072304047,311
"Eljanov,P",1.0403048038161,312
"Ibarra Jerez,JC",1.04014005724236,313
"Arias Boo,G",1.03877779287657,314
"Aditya,Mittal",1.0371090083035,315
"Ter Sahakyan,S",1.03537979805909,316
"Pranav,Anand",1.03434926565809,317
"Shirov,A",1.03412627639007,318
"Xu,Yi",1.03225406137957,319
"Triapishko,Alexandr",1.03218104980567,320
"Kazantzoglou,Stefanos",1.03130434161056,321
"Bernadskiy,V",1.03080224727474,322
"Szpar,Milosz",1.0302780331698,323
"Ahmad,Khagan",1.02975661792339,324
"Noe,C",1.02938473348332,325
"Zhao Jun",1.02931256023368,326
"Jumabayev,R",1.02807918332782,327
"Mahdavi,Reza",1.02742289093279,328
"Ponomariov,R",1.02661955253646,329
"Bai,Adelard",1.02600977754661,330
"Yilmaz,Baver",1.02465564228425,331
"Aarav,Dengla",1.0211214429817,332
"Horvath,Dominik",1.02081351559315,333
"Makhnev,Denis",1.01965646919693,334
"Vakhlamov,I",1.01957930434931,335
"Rakhmangulova,A",1.01951861355935,336
"Wang,Isaac",1.01839989168161,337
"Storme,Isak",1.0168033434684,338
"Borgaonkar,Akshay",1.01548165869949,339
"Mayank,Chakraborty",1.01529266250813,340
"Budisavljevic,Luka",1.01444856446833,341
"Aradhya,Garg",1.01430861183408,342
"Grafl,F",1.01413948536594,343
"Donchenko,Alexa",1.01079041514755,344
"Yang,ZiLong",1.01064973963702,345
"Tabatabaei,M",1.01047334777194,346
"von Mettenheim,Johannes",1.01030335217744,347
"Lysyj,I",1.00931016903962,348
"Ughuzov,Ravan",1.00853510250937,349
"Papaioannou,Dimitrios",1.00809062300451,350
"Heberla,B",1.00711646338615,351
"Wan Yunguo",1.00709087175485,352
"Vokhidov,Shamsiddin",1.00594626192874,353
"Sanal,V",1.00584776626853,354
"Matlakov,M",1.00540122045496,355
"Lalith,B",1.00350261405832,356
"Shimanov,A",1.00139124703761,357
"Mikaelyan,A",1.00102972574946,358
"Pap,M",1.00048663057886,359
"Rorrer,Grayson",1.00008826714412,360
"Bodea,Cirprian",0.999999999999831,361
"Grooten,H",0.999968824102505,362
"Aakash,G",0.999827859558162,363
"Li,Sophie",0.99949610345424,364
"Cichon,Bartlomiej",0.998905916846175,365
"Deuer,Marius",0.998877976060257,366
"Alshameary Puente,I",0.996125794984617,367
"Ghasi,A",0.996039744338316,368
"Sheehan,Ethan",0.993799795143714,369
"Malakhov,V",0.993496480465421,370
"Torres Marques,S",0.993447478371495,371
"Vasquez Schroeder,R",0.9930001118169,372
"Mendes Aaron Reeve",0.992935758457588,373
"Rustamov,Rustam",0.992039835667992,374
"Grabarczyk,M",0.991018047770102,375
"Klekowski,M",0.991018047770011,376
"Tristan,L",0.989717214904703,377
"Rakesh,Ku2",0.989357174994079,378
"Neelash,Saha",0.989357174993802,379
"Ismagambetov,An",0.98899821362639,380
"Wang,Shixu B",0.988588086635801,381
"Nitish,Belurkar",0.986327142366067,382
"Tahmasebi,Hamidreza",0.986242093392453,383
"Mitsis,Georgios",0.985873649686664,384
"Egorov,E",0.983875251141491,385
"Aguinaga,M",0.982322845352302,386
"Sklokin,Sergey",0.9821754377337,387
"Ghaem Maghami,E",0.980850522463698,388
"Lagarde,Max",0.980718526432452,389
"Smirnov,P",0.979200485176058,390
"Mendonca,Leon Luke",0.978149397675601,391
"Domin,Yan",0.97487895307936,392
"Cahaya,Satria Duta",0.974758826745123,393
"Gharibyan,Mamikon",0.972317142616577,394
"Grover,S",0.971695366910236,395
"Vohla,Mihkel",0.971251309147591,396
"Almeida Quintana,O",0.970735972126484,397
"Gan-Erdene,Sugar",0.970633672789179,398
"Kasimdzhanov,R",0.970585874127148,399
"Papasimakopoulos,Alexandros",0.970216470469503,400
"Milov,V",0.970067304845129,401
"Khlebovich,A",0.969882231329343,402
"Maroroa Jones,Gawain C B",0.969421880147367,403
"Samunenkov,Ihor",0.968468860363563,404
"Lane,G",0.968259557863042,405
"Gong,Leo",0.968259557862939,406
"Schnaider,Ilan",0.966604878206393,407
"Gauri,S",0.96491813819443,408
"Peyrer,Konstantin",0.964758831592568,409
"Huang,Renjie",0.962995973106737,410
"Alekseev,Evgeny",0.96107036610747,411
"Liang,Jason",0.960844120307037,412
"Sergooris,Danail Jurgen",0.960486270638173,413
"Souza Neves,A",0.960018947800851,414
"Kolb,Tobias",0.959873763266746,415
"Oparin,G",0.959173022866552,416
"Cruz,Cr",0.958438502806655,417
"Nunez Hirales,J",0.957900434199262,418
"Martinovici,Ilia",0.955829958275596,419
"Omonov,Asrorjon",0.95386655298151,420
"Siddhanth Poonja",0.952920197522297,421
"Prokofiev,Valentyn",0.951410510208756,422
"Shogdzhiev,Roman",0.94869223138469,423
"Md Imran",0.94753067405533,424
"Sowinski,Pawel",0.94574816989449,425
"Vassis,Michail",0.945388042943077,426
"McShane,L",0.94490101241437,427
"Yeganegi,Barad",0.94413912194771,428
"Ponkratov,P",0.943984070942522,429
"Manafov,Vugar",0.94164863603871,430
"Steinberg,N",0.940558460452192,431
"Flom,Gabriel",0.940003621784208,432
"Suresh,KT",0.939898371880644,433
"Dragnev,Valentin",0.937644819886547,434
"Tari,A",0.936978168752564,435
"Laurusas,T",0.935292286555907,436
"Chasin,Nico",0.93524123468878,437
"Gonzalez Garcia,J2",0.935055274249257,438
"Erdos,V",0.934040414419488,439
"Poh,Yu Tian",0.933562739907176,440
"Sreekarthika Velmurugan",0.92932835828818,441
"Samant,Aditya S",0.929328358288109,442
"Ilamparthi,A R",0.929273773859903,443
"Vetokhin,Savva",0.929125386061489,444
"Mikhalevski,V",0.928355222575386,445
"Boyer,Mahel",0.927331280262522,446
"Itgelt,Khuyagtsogt",0.92568622117374,447
"Wang,Yiye",0.923842633592845,448
"Khachatryan,Taron",0.923373422891536,449
"Ynojosa,F",0.922292828218786,450
"Dubnevych,Maksym",0.92228753598857,451
"Villa Tornero,Alex",0.922169363098447,452
"Xu,Shawn",0.921986055823218,453
"Zhao,Kevin",0.921986055823171,454
"Ergazakis,Ioannis",0.919212176699034,455
"Schwabeneder,Florian",0.918995715134419,456
"Espinosa Veloz,E",0.917063943994604,457
"Sokolov,Ivan",0.916808572632433,458
"Zemlyanskii,Ivan",0.916359406849478,459
"Nguyen Van Huy",0.916294841272586,460
"Bacrot,E",0.915954721297026,461
"Keinanen,Toivo",0.915883065758879,462
"Hansen,Eric",0.915838685015372,463
"Nagy,Ga1",0.915093583777846,464
"Martic,I SRB",0.913569945272442,465
"Vogel,Roven",0.912865399595575,466
"Dudin,Gleb",0.912315263090418,467
"Adewumi,Tanitoluwa",0.911654692415247,468
"Bilguun,Sumiya",0.911039699598237,469
"Kunin,V",0.91037358755851,470
"Munkhdalai,Amilal",0.909597682929036,471
"Nothnagel,Marian Can",0.909083043213646,472
"Schmakel,Sam",0.908366029181475,473
"Zhauynbay Aldiyar",0.907201771861098,474
"Petrosyan,M",0.906956657164353,475
"Jiang,Andrew",0.906061494000986,476
"Kuanyshuly,Nurgisa",0.905816741307197,477
"Ridzel,Oleksandr",0.905816741307104,478
"Sharipov,Davron",0.905353924947428,479
"Gokerkan,Cem Kaan",0.905229938415229,480
"Bryakin,M",0.904282620365713,481
"Jubin,Jimmy",0.903894926786766,482
"Kamsky,G",0.903695184926776,483
"Dardha,Daniel",0.903493721894419,484
"Decuigniere,Tom",0.90303019978879,485
"Soltanici,R",0.902595077088316,486
"Pulvett,D",0.900892881630557,487
"Laurent-Paoli,Pierre",0.900396953043355,488
"Wang,Ted",0.89952255004552,489
"Ostensen,Nicolai Maxime",0.89918233647367,490
"Kezin,R",0.898056492694672,491
"Atanasov,Anthony",0.897168486322368,492
"Naiditsch,A",0.897138649419768,493
"Orozbaev,Eldiyar",0.896419504204153,494
"Amartuvshin,Ganzorig",0.896159083482739,495
"Ritzerveld,Noah",0.895588096172554,496
"Klymchuk,Andriy",0.895020466939717,497
"Narva,M",0.894518613559206,498
"Krawczyk,Flawian",0.893322660817802,499
"Yuffa,D",0.893316924538591,500
"Edouard,R",0.892991414400422,501
"Panesar,Vedant",0.892657553175787,502
"Abdisalimov,Abdimalik",0.891996083714892,503
"Savitha,Shri B",0.891792055409395,504
"Blohberger,Felix",0.891656323039589,505
"Kollars,Dmitrij",0.891323385912853,506
"Mindlin,A",0.888266583315101,507
"Pham Tran Gia Phuc",0.887563099220845,508
"Nagare Kaivalya Sandip",0.886999649259257,509
"Jarmula,L",0.886718345213067,510
"Odegov,Artem",0.885328800999173,511
"Balint,Peter",0.884533897154283,512
"Vuelban,V",0.884352381214916,513
"Suslov,Dmitrii",0.883875251141489,514
"Fang,Yan",0.883772126735291,515
"Alegre Leyva,Alejandro",0.8837236038962,516
"Plat,V",0.882666044635353,517
"Hinrichs,Paul",0.882568225247183,518
"Poltorak,Sebastian",0.881918753516058,519
"Ermachenko,Manuel",0.880357945140989,520
"Kilic,Eray",0.879894321869989,521
"Vincent,Alaina",0.879819942954195,522
"Kacharava,Nikolozi",0.877879367860774,523
"Bekkink,Sereyo",0.877689239108621,524
"Makridis,Dimitrios",0.87749940949753,525
"Zhao,Yuanhe",0.877000546105468,526
"Palczert,Matyas",0.876826289521861,527
"Kornienko,Konstantin",0.876750787300338,528
"Ehlvest,J",0.876632215256528,529
"Petriashvili,Nikoloz",0.875540866728184,530
"Harshavardhan,G B",0.87250461294866,531
"Csonka,B",0.871345834071282,532
"Klimkowski,Jan",0.870674806630573,533
"Nigalidze,G",0.869795441653252,534
"Kourkoulos Arditis,Stamatis",0.869445296990899,535
"Jiang,Haochen",0.868195636500939,536
"Alvarez Dominguez,B",0.86704402740574,537
"Bick,Gabriel James Koop",0.866516082325709,538
"Rosen,E",0.865836302586483,539
"Stremavicius,T",0.86491813819442,540
"Ramirez Gonzalez,Mauricio",0.864721673061204,541
"Finokaliotis,G",0.862182107185713,542
"Petrovskiy,Vadym",0.861491079456412,543
"Pert,R",0.86084690784107,544
"Abrahamyan,T",0.860612425584346,545
"Lie,K",0.860598369807071,546
"Molina,Rob",0.860585633296478,547
"Rustemov,A",0.859475719126095,548
"Shahade,G",0.859384175315905,549
"Rohith,Krishna S",0.857345964121447,550
"Elgersma,Onno",0.855910160267778,551
"Bus,Konrad",0.855341330871109,552
"Degraeve,Remy",0.853259413216752,553
"Yip,Carissa",0.851926312290602,554
"Zhao,Erick",0.851444962357187,555
"Suleymanli,Suleyman",0.850679463974328,556
"Moiseenko,A1",0.849239100255892,557
"Sokolovsky,Yahli",0.84801073882818,558
"Mamedov,Rau",0.84713227614753,559
"Janik,Igor",0.845792865352819,560
"Bukreev,Stanislav",0.845387283220607,561
"Matinian,N",0.845076065055256,562
"Ragger,M",0.844823315036626,563
"Antolak,Julia",0.844518613559354,564
"Maksimovic,Bojan",0.844474180340676,565
"Ilinca,Felix-Antonio",0.844386984156615,566
"Bologan,V",0.843625258489327,567
"Shoker,S",0.843290044056895,568
"Stevanic,David",0.839833727167402,569
"Saric,Iv",0.839453430046831,570
"Palchuk,Andrii",0.838008824283214,571
"Zhalmakhanov,Ramazan",0.83732078897051,572
"Briquet,J",0.835232772463593,573
"Brochet,P",0.835232772463473,574
"Aronyak,Ghosh",0.835104771467243,575
"Panda,Sambit",0.834866285136158,576
"Nikitenko,M",0.834754816091333,577
"Zierk,S",0.83452300932601,578
"Racis,Michal",0.834388169878537,579
"Akbas,Umut Ata",0.833122387392034,580
"Fressinet,L",0.831859901054687,581
"Zhang,Di",0.831246185938673,582
"Bai,Jinshi",0.831185774376707,583
"Schitco,Ivan",0.83035533626385,584
"Agibileg,Uurtsaikh",0.830040174771705,585
"Maurizzi,Marc'Andria",0.829909321556538,586
"Xiao,Tong(QD)",0.829897741053147,587
"Mis,Mieszko",0.828567026377902,588
"Lesovoi,Evgenij",0.827594108035999,589
"Hagner,Bennet",0.827304056237026,590
"Stefansson,Vignir Vatnar",0.826932200627524,591
"Xiu Deshun",0.826833389988614,592
"Hansen,SuB",0.8268073189169,593
"Germanovs,Georgijs",0.82470985969748,594
"Sukiasyan,Vahe A.",0.824499917080899,595
"Masruri,R",0.823187693956596,596
"Barp,Alberto",0.822632536114248,597
"Xu,Minghui",0.822595775951269,598
"Putnam,Liam",0.822579219099034,599
"Alsina Leal,D",0.822533372585719,600
"Grutter,Tim",0.821491468629195,601
"Salinas Herrera,P",0.82074606467068,602
"Mareco,S",0.81952489891094,603
"Saydaliev,Saidakbar",0.819409771064949,604
"Froewis,G",0.81919371998492,605
"Barzen,P",0.818363498784071,606
"Shahar,Uzair",0.814301423610556,607
"Thomforde-Toates,Noah",0.813892153867842,608
"Weetik,V",0.81300691744102,609
"Harikrishnan,A",0.811784040766645,610
"Berczes,D",0.810698675164766,611
"Cesar Maestre,Bernardo",0.810674377796615,612
"Gloeckler,Christian",0.809474146191505,613
"Tica,Sven",0.807720581693448,614
"Yang,Cayden",0.806749325808427,615
"Jake Shanty",0.806699845794128,616
"Howell,D",0.804637489844762,617
"Henriquez Villagra,C",0.804615197211108,618
"Akhilbay,Imangali",0.804320290322888,619
"Rodriques,E",0.801748474299494,620
"Tatarinov,Dmitry",0.801600630359179,621
"Nemeth,Zalan",0.800223439067539,622
"Tan,Ju2",0.800203312361699,623
"Kantans,T",0.800105059568577,624
"Nguyen Duc Hoa",0.799911856984718,625
"Kovalev,Vl",0.799132959731369,626
"Matyassy,Lazar",0.798964387578041,627
"Filip,Andrei",0.798621006465744,628
"Lamard,G",0.798610413996008,629
"Ohanyan,Emin",0.797185623275226,630
"Volkov,Sergey1",0.79714865925705,631
"Sriansh Das",0.797062735135096,632
"Zhao Xue",0.796988995064375,633
"Suder,Jakub",0.796519954403906,634
"Gustafsson,J",0.79643026995687,635
"Schernthaner,David",0.795228359187629,636
"Qin,Kevin",0.794996271225628,637
"Cuenca Jimenez,J",0.792546106384258,638
"Balogh,C",0.792380207618196,639
"Hakobyan,Eduard",0.791988611889544,640
"Djordjevic,Vu",0.791986064308927,641
"Priasmoro,Novendra",0.791126629985609,642
"Drygalov,Andrey",0.79065120633688,643
"Metin,Enis",0.790501871700365,644
"Fromm,Marius",0.790139702080882,645
"Kozak,Antoni",0.789859385006433,646
"Shermuhammadov,Samandar",0.788786003459959,647
"Bharath,Subramaniyam H",0.786398923106965,648
"Bulmaga,I",0.786184501399224,649
"Dimakiling,O",0.785832710669892,650
"Mariano,Fabian Glen",0.784545109037176,651
"Dehtiarov,Roman",0.784334837748458,652
"Akhmedinov,Satbek",0.784160058236695,653
"Kaczur,F",0.783207095453315,654
"Ticona Rocabado,Licael Roderick",0.782750883928362,655
"Kumar,Prajit Sai",0.781717137562688,656
"Chen,Hongsen",0.781325181513211,657
"Dhanesh,Venkata Narayanaswamy",0.780725632531495,658
